popularity,original_title,vote_average,release_year,budget_adj,revenue_adj,roi,gen1,gen2,gen3,gen4,gen5,ryear_ord
0.409621,The Bonfire of the Vanities,4.8,1990,78438231.39,26187007.42,-66.61,Comedy,Drama,,,,1990s
0.40324899999999997,Marked for Death,6.0,1990,20026782.48,76843431.95,283.7,Action,Thriller,,,,1990s
0.386018,Kindergarten Cop,5.7,1990,25033478.1,337046890.7,1246.38,Comedy,,,,,1990s
0.592379,King of New York,6.2,1990,1668898.54,4263161.268,155.45,Thriller,Crime,,,,1990s
0.369847,Graveyard Shift,4.7,1990,17523434.67,19330669.88,10.31,Drama,Horror,,,,1990s
0.33921799999999996,The Sheltering Sky,6.2,1990,41722463.51,3463104.659,-91.7,Adventure,Drama,Romance,,,1990s
0.323339,Hardware,5.1,1990,2503347.81,9561041.299,281.93,Horror,Science Fiction,Thriller,,,1990s
0.317091,Tales from the Darkside: The Movie,5.8,1990,5.006695621,26.70237665,433.33,Fantasy,Horror,Comedy,,,1990s
0.30938699999999997,Hard to Kill,5.4,1990,16688985.4,79122479.8,374.1,Action,Thriller,,,,1990s
0.298196,The Rescuers Down Under,6.4,1990,63302990.53,46614774.49,-26.36,Adventure,Animation,Crime,Family,Fantasy,1990s
0.384309,Frankenhooker,5.6,1990,4172246.3510000003,342237.6859,-91.8,Comedy,Horror,Science Fiction,,,1990s
0.255367,Nightbreed,6.2,1990,18357883.94,14790369.65,-19.43,Action,Drama,Fantasy,Horror,,1990s
0.255318,The Two Jakes,6.0,1990,31709072.27,16688985.4,-47.37,Crime,Drama,Mystery,,,1990s
0.07848200000000001,The Adventures of Ford Fairlane,6.5,1990,81776028.48,34084564.09,-58.32,Action,Comedy,Thriller,Crime,Mystery,1990s
0.17776199999999998,Mr. Destiny,6.2,1990,33377970.81,25666412.88,-23.1,Fantasy,Comedy,Science Fiction,Romance,,1990s
0.1746,Postcards from the Edge,6.0,1990,36715767.89,65206541.21,77.6,Comedy,Drama,,,,1990s
0.142836,Paris is Burning,7.6,1990,834449.2702,6307802.301,655.92,Documentary,,,,,1990s
0.142486,Home Alone,7.0,1990,30040173.73,795538358.3,2548.25,Comedy,Family,,,,1990s
0.257865,Mermaids,6.5,1990,51735854.75,59111379.95,14.26,Comedy,Drama,Romance,,,1990s
0.126283,House Party,6.6,1990,4172246.3510000003,44035556.88,955.44,Comedy,Drama,,,,1990s
2.631987,One Hundred and One Dalmatians,6.6,1961,29179444.83,1574814740.0,5297.0,Adventure,Animation,Comedy,Family,,1960s
1.752027,Breakfast at Tiffany's,7.4,1961,18237153.02,69301181.48,280.0,Comedy,Drama,Romance,,,1960s
0.9002450000000001,West Side Story,6.6,1961,43769167.25,318470457.3,627.61,Music,Crime,Drama,,,1960s
0.754548,The Guns of Navarone,7.0,1961,43769167.25,210821488.9,381.67,Action,Adventure,Drama,War,,1960s
0.5383640000000001,Judgment at Nuremberg,6.7,1961,21884583.62,72948612.08,233.33,Drama,History,,,,1960s
0.282665,King of Kings,5.9,1961,36744215.9,105654042.7,187.54,Drama,,,,,1960s
0.249542,The Pit and the Pendulum,6.3,1961,1458972.2419999999,14589722.42,900.0,Horror,,,,,1960s
0.173731,One-Eyed Jacks,6.1,1961,43769167.25,31367903.19,-28.33,Western,Action,,,,1960s
0.30378299999999997,"One, Two, Three",7.5,1961,21884583.62,29179444.83,33.33,Comedy,Family,,,,1960s
0.290285,Pocketful of Miracles,6.1,1961,21155097.5,36474306.04,72.41,Comedy,Drama,,,,1960s
2.610362,Psycho,8.0,1960,5949601.344,235934958.6,3865.56,Drama,Horror,Thriller,,,1960s
1.872132,The Magnificent Seven,7.0,1960,14745934.91,36164405.38,145.25,Action,Adventure,Western,,,1960s
1.136943,Spartacus,6.9,1960,88475609.49,442378047.4,400.0,Action,Drama,History,,,1960s
0.947307,The Apartment,7.9,1960,22118902.37,184324186.4,733.33,Comedy,Drama,Romance,,,1960s
0.055821,Cinderfella,7.2,1960,22118902.37,52348068.95,136.67,Comedy,Romance,,,,1960s
2.5826569999999998,Taxi Driver,7.8,1976,4981207.437,108293649.1,2074.04,Crime,Drama,,,,1970s
2.389663,Rocky,7.2,1976,4214867.831,449209681.6,10557.74,Drama,,,,,1970s
1.263483,Carrie,6.8,1976,6897056.451,129511393.4,1777.78,Horror,Thriller,,,,1970s
0.9994129999999999,The Omen,6.9,1976,10728754.48,233438462.4,2075.82,Horror,Thriller,,,,1970s
0.924068,Logan's Run,5.9,1976,34485282.26,95792450.71,177.78,Adventure,Action,Romance,Science Fiction,,1970s
0.8868299999999999,King Kong,5.9,1976,91960752.68,201602665.2,119.23,Action,Adventure,Drama,Horror,Science Fiction,1970s
0.85009,All the President's Men,7.3,1976,32569433.24,270517880.8,730.59,Drama,History,Mystery,Thriller,,1970s
0.722259,The Enforcer,6.6,1976,34485282.26,177162390.0,413.73,Action,Crime,Thriller,,,1970s
0.600495,Family Plot,6.7,1976,7663396.057,30270414.42,295.0,Comedy,Crime,Thriller,,,1970s
0.5972970000000001,The Outlaw Josey Wales,7.1,1976,14177282.71,121847997.3,759.46,Drama,Western,,,,1970s
0.522601,Marathon Man,7.1,1976,24906037.19,83182409.13,233.98,Thriller,,,,,1970s
0.47640600000000005,Network,7.4,1976,14560452.51,90772455.0,523.42,Drama,,,,,1970s
0.360421,The Pink Panther Strikes Again,6.6,1976,22990188.17,129638609.6,463.89,Comedy,Mystery,,,,1970s
0.15576800000000002,A Star Is Born,5.7,1976,22990188.17,616903382.6,2583.33,Drama,Music,Romance,,,1970s
0.017498,The Bad News Bears,6.6,1976,134109431.0,135348188.3,0.92,Comedy,Family,,,,1970s
2.571339,Groundhog Day,7.2,1993,22038261.44,107031945.8,385.66,Romance,Fantasy,Drama,Comedy,,1990s
2.455618,The Nightmare Before Christmas,7.4,1993,27170459.31,114167868.5,320.19,Fantasy,Animation,Family,,,1990s
2.377288,Schindler's List,8.1,1993,33208339.16,484941026.5,1360.3,Drama,History,War,,,1990s
2.204926,Jurassic Park,7.4,1993,95096607.59,1388863312.0,1360.48,Adventure,Science Fiction,,,,1990s
1.9602169999999999,Demolition Man,6.1,1993,86039787.82,240089904.0,179.05,Action,Adventure,Comedy,Science Fiction,,1990s
1.7321259999999998,Mrs. Doubtfire,6.9,1993,37736749.04,666108255.9,1665.14,Comedy,Drama,Family,,,1990s
1.708867,The Fugitive,7.0,1993,66416678.31,556806879.3,738.35,Adventure,Action,Thriller,Crime,Mystery,1990s
1.3559700000000001,In the Line of Fire,6.5,1993,60378798.47,267171908.4,342.49,Action,Drama,Thriller,Crime,Mystery,1990s
1.294131,Philadelphia,7.5,1993,39246219.0,311974896.9,694.92,Drama,Mystery,,,,1990s
1.242232,Dazed and Confused,7.3,1993,10415342.74,12065252.27,15.84,Comedy,Drama,,,,1990s
1.2072450000000001,Last Action Hero,5.8,1993,128304946.7,207247944.9,61.53,Adventure,Fantasy,Action,Comedy,Family,1990s
1.1902469999999998,A Perfect World,6.9,1993,45284098.85,203976183.9,350.44,Crime,Drama,Thriller,,,1990s
1.1767239999999999,Robin Hood: Men in Tights,6.3,1993,30189399.23,53948086.61,78.7,Comedy,,,,,1990s
1.041911,Cliffhanger,6.1,1993,105662897.3,384915158.7,264.29,Action,Adventure,Thriller,,,1990s
1.0389709999999999,Sliver,4.7,1993,60378798.47,175551356.5,190.75,Drama,Thriller,,,,1990s
1.0249549999999998,Teenage Mutant Ninja Turtles III,5.2,1993,31.698869199999997,63.39773839,100.0,Action,Adventure,Comedy,Family,Fantasy,1990s
0.980554,Cool Runnings,6.8,1993,21132579.46,233763161.4,1006.17,Comedy,,,,,1990s
0.940335,Sleepless in Seattle,6.4,1993,31698869.2,343857082.2,984.76,Comedy,Drama,Romance,,,1990s
0.926373,Tombstone,7.3,1993,37736749.04,85292698.3,126.02,Action,Adventure,Drama,History,Western,1990s
0.892862,For Love or Money,5.4,1993,45284098.85,16824959.75,-62.85,Comedy,Romance,,,,1990s
0.885824,Carlito's Way,7.4,1993,45284098.85,55119823.24,21.72,Action,Crime,Drama,Thriller,,1990s
0.873616,Hot Shots! Part Deux,6.1,1993,37736749.04,201895871.6,435.01,Action,Comedy,War,,,1990s
0.853733,True Romance,7.3,1993,18868374.52,18538632.32,-1.75,Action,Thriller,Crime,Romance,,1990s
0.8342350000000001,Super Mario Bros.,4.0,1993,63397738.39,31464760.97,-50.37,Adventure,Comedy,Family,Fantasy,,1990s
0.8309340000000001,Sister Act 2: Back in the Habit,5.8,1993,57359858.54,86521352.51,50.84,Music,Comedy,,,,1990s
0.796639,The Pelican Brief,6.2,1993,67926148.28,294751265.0,333.93,Action,Mystery,Thriller,,,1990s
0.794564,The Three Musketeers,5.9,1993,45284098.85,81358687.5,79.66,Action,Adventure,Comedy,,,1990s
0.789429,RoboCop 3,4.2,1993,33208339.16,16145607.7,-51.38,Action,Adventure,Crime,Science Fiction,Thriller,1990s
0.787932,What's Eating Gilbert Grape,7.4,1993,16604169.58,45284098.85,172.73,Romance,Drama,,,,1990s
0.7874140000000001,Dennis the Menace,5.8,1993,52831448.66,177016697.2,235.06,Family,Comedy,,,,1990s
0.76151,Kalifornia,6.3,1993,13585229.66,3615529.2460000003,-73.39,Thriller,Crime,,,,1990s
0.756988,A Bronx Tale,7.2,1993,33208339.16,26095562.73,-21.42,Drama,Crime,,,,1990s
0.7553979999999999,Manhattan Murder Mystery,6.9,1993,20377844.48,17035256.09,-16.4,Comedy,Crime,Mystery,Thriller,,1990s
0.750847,Falling Down,7.0,1993,37736749.04,61742744.96,63.61,Crime,Drama,Thriller,,,1990s
0.743875,The Firm,6.5,1993,63397738.39,407931792.2,543.45,Drama,Mystery,Thriller,,,1990s
0.743063,The Dark Half,4.9,1993,22642049.43,16017227.28,-29.26,Mystery,Horror,,,,1990s
0.710505,Hocus Pocus,6.1,1993,42265158.93,59646272.32,41.12,Comedy,Family,Fantasy,,,1990s
0.683387,In the Name of the Father,7.4,1993,19623109.5,99318386.76,406.13,Drama,,,,,1990s
0.6829029999999999,Body Snatchers,5.5,1993,19623109.5,647363.3635,-96.7,Horror,Science Fiction,Thriller,,,1990s
0.666908,Free Willy,5.9,1993,30189399.23,232003457.6,668.49,Family,Adventure,,,,1990s
0.634017,The Piano,6.8,1993,10566289.73,176155144.5,1567.14,Romance,Drama,,,,1990s
0.625238,Geronimo: An American Legend,6.1,1993,52831448.66,28129908.61,-46.76,Action,Drama,Western,,,1990s
0.611772,The Good Son,6.2,1993,25660989.35,67105718.14,161.51,Drama,Horror,Thriller,,,1990s
0.595221,Hard Target,5.9,1993,27170459.31,111987088.9,312.16,Action,Adventure,Crime,Thriller,,1990s
0.574693,The Remains of the Day,7.1,1993,17358904.56,35076928.63,102.07,Drama,Romance,,,,1990s
0.565312,Batman: Mask of the Phantasm,7.2,1993,9056819.77,8479282.978,-6.38,Animation,Action,Adventure,Family,,1990s
0.56486,The Age of Innocence,6.7,1993,51321978.7,48688617.78,-5.13,Drama,Romance,,,,1990s
0.519349,Alive,6.7,1993,48303038.77,55448732.21,14.79,Action,Adventure,Drama,Thriller,,1990s
0.504169,Jason Goes to Hell: The Final Friday,3.9,1993,4528409.885,22.64204943,-100.0,Horror,Thriller,,,,1990s
0.49001300000000003,National Lampoon's Loaded Weapon 1,5.5,1993,12.07575969,40.75568897,237.5,Comedy,,,,,1990s
0.48521099999999995,Rudy,7.2,1993,18113639.54,34340989.57,89.59,Drama,,,,,1990s
0.475609,Beethoven's 2nd,5.0,1993,22642049.43,178484356.3,688.29,Family,Comedy,,,,1990s
0.453557,So I Married an Axe Murderer,6.2,1993,30189399.23,17487938.58,-42.07,Comedy,Crime,Romance,,,1990s
0.450208,The House of the Spirits,6.7,1993,37736749.04,9.05681977,-100.0,Romance,Drama,,,,1990s
0.410092,Indecent Proposal,5.6,1993,57359858.54,402445913.4,601.62,Drama,,,,,1990s
0.397807,Menace II Society,7.1,1993,5283144.866,42114211.93,697.14,Drama,Action,Crime,,,1990s
0.39481700000000003,Body of Evidence,4.4,1993,45284098.85,20036092.94,-55.75,Drama,Thriller,Romance,,,1990s
0.37406799999999996,Red Rock West,6.1,1993,12075759.69,3018939.923,-75.0,Crime,Drama,Thriller,,,1990s
0.134756,Leprechaun,5.5,1993,1358522.966,12916443.89,850.77,Comedy,Horror,Thriller,,,1990s
0.336871,Son of the Pink Panther,4.0,1993,37736749.04,3680134.56,-90.25,Comedy,Foreign,,,,1990s
0.321865,Little Buddha,5.8,1993,52831448.66,7333214.89,-86.12,Drama,History,,,,1990s
0.32060700000000003,Killing Zoe,5.8,1993,2264204.943,632409.0446,-72.07,Action,Crime,Drama,Thriller,,1990s
0.313792,Poetic Justice,6.8,1993,21132579.46,41534252.44,96.54,Drama,Romance,,,,1990s
0.286492,Children of the Corn II: The Final Sacrifice,4.7,1993,1358522.966,10537588.67,675.67,Horror,Mystery,,,,1990s
0.269327,The Joy Luck Club,6.8,1993,16604169.58,49602897.7,198.74,Drama,,,,,1990s
0.240771,The Crush,5.9,1993,9056819.77,20542974.46,126.82,Drama,Thriller,,,,1990s
0.23906,Fire in the Sky,6.4,1993,30016643.42,29773289.69,-0.81,Drama,Horror,Thriller,Mystery,,1990s
0.207999,Only the Strong,6.7,1993,9056819.77,4956149.898,-45.28,Action,,,,,1990s
0.191721,Man's Best Friend,5.5,1993,9056819.77,19584823.31,116.24,Horror,Science Fiction,Thriller,,,1990s
0.140785,Dragon: The Bruce Lee Story,6.9,1993,21132579.46,95872087.21,353.67,Drama,Action,,,,1990s
0.12898199999999999,Return of the Living Dead 3,5.6,1993,3018939.923,81823.83821,-97.29,Horror,Romance,Science Fiction,,,1990s
0.276654,Xi yan,6.8,1993,1509469.9619999998,10465848.09,593.35,Comedy,Drama,Romance,,,1990s
2.550704,The Jungle Book,7.0,1967,26147054.96,1345551059.0,5046.09,Family,Animation,Adventure,,,1960s
2.22723,The Graduate,7.5,1967,19610291.22,682419190.9,3379.9,Comedy,Drama,Romance,,,1960s
1.9753040000000002,Casino Royale,5.4,1967,78441164.88,272875359.0,247.87,Adventure,Action,Comedy,,,1960s
1.554808,You Only Live Twice,6.2,1967,62099255.53,729403389.6,1074.58,Action,Thriller,Adventure,,,1960s
1.022408,Bonnie and Clyde,7.6,1967,16341909.35,331413921.6,1928.0,Crime,Drama,,,,1960s
0.678719,Cool Hand Luke,7.2,1967,19610291.22,106011750.5,440.59,Crime,Drama,,,,1960s
0.5860609999999999,Wait Until Dark,7.5,1967,26147054.96,71904401.14,175.0,Crime,Drama,Thriller,,,1960s
0.485288,The Dirty Dozen,7.2,1967,163419093.5,296115397.4,81.2,Action,Adventure,War,,,1960s
0.42865200000000003,In the Heat of the Night,7.0,1967,13073527.48,178976447.4,1269.0,Crime,Drama,Mystery,Thriller,,1960s
0.32193499999999997,Guess Who's Coming to Dinner,7.4,1967,26147054.96,370416614.1,1316.67,Comedy,Drama,Romance,,,1960s
0.241283,Doctor Dolittle,5.1,1967,117661747.3,58830873.66,-50.0,Adventure,Fantasy,Comedy,Family,Music,1960s
0.21329099999999998,Valley of the Dolls,6.2,1967,32683818.7,326838187.0,900.0,Music,Drama,Romance,,,1960s
0.11434200000000001,A Countess from Hong Kong,5.4,1967,22878673.09,13073527.48,-42.86,Comedy,Romance,,,,1960s
2.508235,From Russia With Love,6.7,1963,17800448.43,561773359.0,3055.95,Action,Thriller,Adventure,,,1960s
1.1393209999999998,The Birds,7.0,1963,17800448.43,81195171.95,356.14,Horror,,,,,1960s
0.9200940000000001,Charade,7.5,1963,28480717.49,95941483.52,236.86,Comedy,Mystery,Romance,Thriller,,1960s
0.8045329999999999,Cleopatra,6.3,1963,221544381.1,411190358.7,85.6,Drama,History,Romance,,,1960s
0.664326,The Great Escape,7.5,1963,28480717.49,35600896.86,25.0,Adventure,Drama,History,Thriller,War,1960s
0.207161,55 Days at Peking,5.6,1963,121043049.3,71201793.72,-41.18,Action,Drama,History,,,1960s
2.485419,Aliens,7.6,1986,36804018.6,260732097.6,608.43,Horror,Action,Thriller,Science Fiction,,1980s
1.528427,Highlander,6.5,1986,31830502.57,11737497.82,-63.13,Adventure,Action,Fantasy,,,1980s
1.522478,Platoon,7.3,1986,11936438.47,275593594.1,2208.84,Drama,War,Action,,,1980s
1.4697959999999999,Top Gun,6.6,1986,29841096.16,709881085.2,2278.87,Drama,Action,Romance,,,1980s
1.36519,Ferris Bueller's Day Off,7.3,1986,11936438.47,139529742.1,1068.94,Drama,Comedy,,,,1980s
1.349043,Stand by Me,7.5,1986,15915251.29,104020093.0,553.59,Crime,Drama,,,,1980s
1.161643,The Fly,6.9,1986,29841096.16,120616037.6,304.19,Horror,Science Fiction,,,,1980s
1.161139,Nine 1/2 Weeks,5.9,1986,33819908.98,13400486.41,-60.38,Drama,Romance,,,,1980s
1.136303,The Great Mouse Detective,6.7,1986,27851689.75,163976403.7,488.75,Animation,,,,,1980s
1.045604,Pirates,6.2,1986,79576256.43,3266257.1810000003,-95.9,Adventure,Comedy,,,,1980s
0.9944879999999999,Blue Velvet,7.3,1986,11936438.47,17011867.8,42.52,Crime,Drama,Mystery,Thriller,,1980s
0.9715940000000001,Star Trek IV: The Voyage Home,6.6,1986,47745753.86,264591052.6,454.17,Science Fiction,Adventure,,,,1980s
0.969383,Howard the Duck,4.9,1986,73608037.2,75523385.97,2.6,Fantasy,Comedy,Science Fiction,,,1980s
0.9609840000000001,Big Trouble in Little China,6.7,1986,49735160.27,21883470.52,-56.0,Adventure,Fantasy,Action,Comedy,,1980s
0.9141799999999999,The Color of Money,6.5,1986,27453808.47,104033983.0,278.94,Drama,,,,,1980s
0.8893059999999999,The Name of the Rose,7.0,1986,39788128.22,153582174.9,286.0,Drama,Thriller,Mystery,,,1980s
0.8284549999999999,Labyrinth,6.9,1986,49735160.27,25324978.49,-49.08,Adventure,Family,Fantasy,,,1980s
0.772494,"The Karate Kid, Part II",5.8,1986,224.8029244,228988593.7,101861828.31,Adventure,Drama,Action,Romance,Family,1980s
0.719299,Raw Deal,5.7,1986,16909954.49,32247201.65,90.7,Action,Crime,Thriller,,,1980s
0.680643,Crocodile Dundee,6.2,1986,9947032.054,652930158.9,6464.07,Adventure,Comedy,,,,1980s
0.669137,Heartbreak Ridge,6.5,1986,29841096.16,84995433.32,184.83,Action,Comedy,Drama,War,,1980s
0.642842,The Golden Child,5.4,1986,49735160.27,158790319.5,219.27,Action,Adventure,Comedy,,,1980s
0.582226,Poltergeist II: The Other Side,5.6,1986,37798721.81,81559028.17,115.77,Thriller,Horror,,,,1980s
0.566943,The Money Pit,6.4,1986,19894064.11,109416658.3,450.0,Comedy,Romance,,,,1980s
0.5571550000000001,Little Shop of Horrors,6.4,1986,49735160.27,77086305.42,54.99,Horror,Comedy,Music,,,1980s
0.546365,The Mission,6.8,1986,48740457.07,34253645.34,-29.72,Adventure,Drama,Action,History,,1980s
0.5447569999999999,Hoosiers,6.7,1986,17904657.7,56911991.64,217.86,Drama,Family,,,,1980s
0.5413020000000001,Friday the 13th Part VI: Jason Lives,5.5,1986,5968219.232999999,38737835.03,549.07,Horror,Mystery,Thriller,,,1980s
0.524096,From Beyond,5.8,1986,8952328.849,2508641.484,-71.98,Horror,Science Fiction,Fantasy,,,1980s
0.5166850000000001,Critters,5.7,1986,3978812.8219999997,26194975.75,558.36,Comedy,Horror,Science Fiction,,,1980s
0.5069020000000001,Sid & Nancy,6.6,1986,7957625.642999999,5623102.977000001,-29.34,Drama,Music,Romance,,,1980s
0.47681899999999994,Hannah and Her Sisters,7.3,1986,12732201.03,79743448.14,526.31,Comedy,Drama,,,,1980s
0.46180699999999997,King Kong Lives,3.5,1986,19894064.11,9372531.271,-52.89,Action,Horror,,,,1980s
0.43745100000000003,Down and Out in Beverly Hills,5.1,1986,27851689.75,123610225.5,343.82,Comedy,,,,,1980s
0.42542399999999997,Maximum Overdrive,5.4,1986,19894064.11,14788576.83,-25.66,Action,Drama,Horror,Science Fiction,,1980s
0.40021799999999996,A Room with a View,6.6,1986,5968219.232999999,41711175.99,598.89,Drama,Romance,,,,1980s
0.389778,Peggy Sue Got Married,5.7,1986,35809315.4,82327289.19,129.9,Comedy,Drama,Fantasy,Romance,,1980s
0.3478,The Wraith,5.9,1986,5371397.308999999,6962922.437999999,29.63,Romance,Science Fiction,Horror,Action,Crime,1980s
0.327717,The Texas Chainsaw Massacre 2,5.7,1986,9350210.131000001,15966721.21,70.76,Horror,,,,,1980s
0.20760599999999998,Invaders from Mars,5.1,1986,23872876.93,9717579.887,-59.29,Science Fiction,,,,,1980s
0.277984,The Manhattan Project,6.0,1986,35809315.4,7758685.002,-78.33,Science Fiction,Thriller,,,,1980s
0.258898,At Close Range,6.0,1986,12931141.67,4669136.846,-63.89,Crime,Drama,,,,1980s
0.24560700000000002,Troll,4.6,1986,2188347.0519999997,10843886.31,395.53,Fantasy,Horror,,,,1980s
0.203663,Armed and Dangerous,5.1,1986,23872876.93,31722147.56,32.88,Action,Comedy,Crime,,,1980s
0.167621,Club Paradise,4.1,1986,29841096.16,24486650.59,-17.94,Comedy,Drama,Romance,,,1980s
0.094098,SpaceCamp,6.2,1986,35809315.4,19292744.14,-46.12,Family,Adventure,,,,1980s
0.076196,Vamp,5.2,1986,3779872.1810000003,9531098.898,152.15,Comedy,Horror,,,,1980s
0.06883500000000001,Manhunter,6.6,1986,29841096.16,17150531.42,-42.53,Crime,Horror,Thriller,,,1980s
2.2724860000000002,Robin Hood,6.9,1973,73667393.68,157434425.0,113.71,Animation,Family,,,,1970s
2.010733,The Exorcist,7.2,1973,39289276.63,2167324901.0,5416.33,Drama,Horror,Thriller,,,1970s
1.549139,Live and Let Die,6.1,1973,34378117.05,794516768.9,2211.11,Adventure,Action,Thriller,,,1970s
1.087374,Mean Streets,7.1,1973,2455579.789,14733478.74,500.0,Drama,Crime,,,,1970s
0.993066,Enter the Dragon,7.0,1973,4174485.642,442004362.1,10488.24,Crime,Thriller,Action,,,1970s
0.876503,Battle for the Planet of the Apes,5.3,1973,8348971.284,43437217.45,420.27,Action,Science Fiction,,,,1970s
0.8631559999999999,The Sting,7.7,1973,27011377.68,783901253.3,2802.12,Comedy,Crime,Drama,,,1970s
0.684079,American Graffiti,6.5,1973,3815970.9930000002,564783351.6,14700.51,Comedy,Drama,,,,1970s
0.600434,Papillon,7.4,1973,58933914.95,261602737.3,343.89,Crime,Drama,,,,1970s
0.5684,Sleeper,6.9,1973,9822319.158,90093891.55,817.24,Science Fiction,Comedy,Romance,,,1970s
0.50142,Serpico,7.3,1973,14733478.74,146352555.4,893.33,Crime,Drama,History,,,1970s
0.06699400000000001,Dillinger,6.7,1973,4911159.579,9822319.158,100.0,Action,Crime,Drama,,,1970s
1.9369619999999999,The Aristocats,7.0,1970,22465473.38,312692751.0,1291.88,Animation,Comedy,Family,Adventure,,1970s
0.797231,Beneath the Planet of the Apes,5.9,1970,16849105.03,106709414.7,533.32,Adventure,Science Fiction,Mystery,,,1970s
0.717333,MASH,6.8,1970,19657289.2,458295656.9,2231.43,Comedy,Drama,War,,,1970s
0.467344,Patton,6.9,1970,67396420.13,504349877.3,648.33,Drama,History,War,,,1970s
0.39602800000000005,Love Story,6.6,1970,12356010.36,766072642.1,6100.0,Drama,Romance,,,,1970s
0.381352,Tora! Tora! Tora!,6.6,1970,143133147.2,165954086.2,15.94,History,Action,Drama,Adventure,War,1970s
0.336237,Airport,6.2,1970,56163683.44,564384086.6,904.89,Action,Drama,Thriller,,,1970s
0.279079,Zabriskie Point,6.5,1970,39314578.41,5054731.51,-87.14,Drama,Romance,,,,1970s
0.290174,Little Big Man,7.2,1970,84245525.16,177250068.8,110.4,Action,Comedy,Drama,Western,,1970s
